Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1018977280.32928,1068025016.00862,2842065708.35962,2499113022.81675,2707139544.46695,2851613679.03433,3055782146.15957,2997309971.87623,3082884653.2456,3235809504.29871,..,..
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-11.7195329841585,7.10159688181619,4.7421356730152,-2.52931802394475,4.68195410972302,0.0527281828800312,0.62306542854094,2.83217756798683,0.187608793759281,1.29021048770599,..,..
Greenland,GRL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.0925849637982,2.11009321468467,0.990273554004744,8.14438057205848,3.53778245812826,3.2664996424492,1.84672035174569,0.744863000194002,0.703000441093323,-0.416168295320645,..,..
Greenland,GRL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,17.3355902451257,17.0377903864683,18.4117385602265,19.0568753352559,18.430149097486,18.4763686569553,17.4463401210787,17.4863226814917,..,..
Greenland,GRL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,15.6961945959501,17.0467116297327,17.6874070578423,17.0105529266181,18.2130067733894,17.1422282695694,18.3462493864255,16.0613255078918,..,..
Greenland,GRL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,38.4728230205003,37.5798451272169,40.765047712594,40.692233747059,44.4545789045455,41.0427004962382,35.9517470139374,35.4361749713673,..,..
Greenland,GRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,48.61576076735,45.5215358812404,45.0726252078338,43.5150221202513,45.3221117220578,51.148051064511,46.7481791092138,49.7161311253005,..,..
Greenland,GRL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,22.597956240988,24.0296661076021,24.4966719162409,23.61529351157,21.7411808603811,31.269509364495,31.7799362378339,33.3362826203432,..,..
Greenland,GRL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,26.90089705,108.6645696,109.1351487,..,111.4289801,109.767392,110.2358263,117.7274837,118.4236261,..,..
Greenland,GRL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,1.04266464882677,78.4765279497612,4.80662545173762,4.33718729181377,1.70924920520931,..,..,..,..,..
Greenland,GRL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,88.0294406279734,59.7364284953087,50.1747723779073,42.9352330288216,48.3536211746243,47.552023262113,50.0035646166842,60.4542078397631,57.5110715911288,57.7289855140853,..,..
Greenland,GRL,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,116.954994321,92.9050104127,100,107.8195358235,106.99509428,103.7352625751,105.2839020162,103.9230270117,99.2404280236,..,..
Greenland,GRL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Net migration,SM.POP.NETM,-672,-264,-529,-348,-374,-383,-357,-338,-150,-62,-100,-100
Greenland,GRL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Population, total",SP.POP.TOTL,99047,107432,117972,118980,119966,120921,121838,122724,123663,124610,125438,126183
Grenada,GRD,Population growth (annual %),SP.POP.GROW,-0.178543556061915,0.568483013326884,0.874356936993021,0.850810358697201,0.825295754248069,0.792907050535382,0.755485367413198,0.724563813014991,0.762219229220411,0.762873605069601,0.662275264266552,0.592162162131326
Grenada,GRD,Surface area (sq. km),AG.SRF.TOTL.K2,340,340,340,340,340,340,340,340,340,340,..,..
Grenada,GRD,Population density (people per sq. km of land area),EN.POP.DNST,291.314705882353,315.976470588235,346.976470588235,349.941176470588,352.841176470588,355.65,358.347058823529,360.952941176471,363.714705882353,366.5,..,..
Grenada,GRD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,25,..,..,..,..,..
Grenada,GRD,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,0.3,..,..,..,..,..
Grenada,GRD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,273202586.073277,473787968.826052,818792919.451653,850090266.36567,920927024.403226,970192840.098586,1066138044.05451,1089749217.78411,975674617.231755,1037337254.56756,1172355845.78478,1236452591.51311
Grenada,GRD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2760,4410,6940,7140,7680,8020,8750,8880,7890,8320,9350,9800
Grenada,GRD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,435700434.114153,734064552.191973,1269050103.51512,1338456470.87388,1462955956.1401,1550331222.82484,1668484119.50897,1716612139.25774,1556456827.61796,1628028114.5251,1915206382.50476,2087779441.68546
Grenada,GRD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4400,6830,10760,11250,12190,12820,13690,13990,12590,13060,15270,16550
Grenada,GRD,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,5.5,..,..,..,..,..
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.683,72.783,74.985,75.013,74.762,74.765,74.808,74.863,74.924,74.936,75.335,..
Grenada,GRD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.489,2.582,2.148,2.126,2.104,2.083,2.063,2.042,2.023,2.004,1.986,..
Grenada,GRD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,85.629,45.566,35.112,34.957,34.597,34.69,34.553,34.096,33.472,32.72,32.141,..
Grenada,GRD,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,54.3,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,100,99,99,99.3,100,..,..,..,..,..,..
Grenada,GRD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.4,15.5,14.9,15,15.1,15.3,15.5,15.7,15.9,16,16,..
Grenada,GRD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,85,92,94,99,95,85,84,94,83,70,76,..
Grenada,GRD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,96.8553466796875,..,108.858695983887,..,..,85.5837554931641,..,..
Grenada,GRD,"School enrollment, primary (% gross)",SE.PRM.ENRR,120.872200012207,92.6468887329102,103.224533081055,104.216728210449,100.136589050293,100.133868808568,96.4998173182316,..,..,83.4003811136989,..,..
Grenada,GRD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,85.9387817382812,..,103.310699462891,101.162788391113,102.078239440918,..,..,..,..,..,..,..
Grenada,GRD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,0.980840027332306,0.971180021762848,0.991129994392395,0.986729979515076,1.00446999073029,..,..,..,..,..
Grenada,GRD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Forest area (sq. km),AG.LND.FRST.K2,177,177,177,177,177,177,177,177,177,177,..,..
Grenada,GRD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,0.172574854343071,0.222068705409949,0.222068705409949,0.222072743161074,0.230334125000991,0.230334127101904,0.230334127101904,..
Grenada,GRD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,..,..
Grenada,GRD,Urban population growth (annual %),SP.URB.GROW,-0.0301996197143136,1.26477676537637,0.990811177601195,1.01378382165339,1.03365495310061,1.04823726595914,1.05320400760817,1.06685684406121,1.14859359562981,1.19024142657107,1.13516495682439,1.10959335570709
Grenada,GRD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,428.830726826658,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,278098762.962963,520044370.37037,911496296.296296,997007407.407407,1061640740.74074,1125685185.18519,1166514814.81481,1213485185.18519,1043411111.11111,1122800000,1224577777.77778,1320334235.58897
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.012611897778,4.88795213650562,7.34212396037948,6.44522314693144,3.7396039558691,4.43867566948151,4.36144039364797,0.676511738873756,-13.7566222572107,4.68747816934534,7.32074061551874,4.80928689883935
Grenada,GRD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.0159321171846898,2.86302977239589,0.775212924728535,2.75839206279986,2.64424525750435,1.5261735013888,-0.703659389914975,3.32753294754764,-0.299985587376284,2.79031777299367,1.62494161129776,2.87213286380504
Grenada,GRD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.88479480497909,5.16416049399774,6.10189188310633,7.42852685072365,6.20632633624404,5.37154325760442,5.20543943814909,4.67951202688308,4.90307786781958,5.33784586153663,4.11812385826105,3.26853264819758
Grenada,GRD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,13.3015856636916,17.9095188316552,12.8104378636674,12.3242889833279,12.1551895563471,12.715876749963,13.4331770166911,13.6417603413492,13.0941605347134,14.5479555080553,16.1794238981841,14.912610079255
Grenada,GRD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Time required to start a business (days),IC.REG.DURS,..,..,15,15,15,15,15,12,..,..,..,..
Grenada,GRD,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.151443254,4.002531834,99.30407215,100.6614557,99.17226548,93.59659279,97.44168486,94.670969,96.03519242,81.06733007,..,..
Grenada,GRD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,15.6507325282731,5.97495701318799,32.2183671192355,7.16500799696457,12.7236433160283,11.4444301156924,2.97590746119115,1.24145758164245,2.17718748959197,..
Grenada,GRD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,47.4651518020523,55.1875986650142,41.3605630140103,40.6215637909002,35.8878465547737,39.9756526888973,42.6912709273271,42.3573362308136,40.2525903287295,42.9283933024581,51.1196602910754,49.6086507752954
Grenada,GRD,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,104.3774885028,90.9064173177,100,99.9772071191,90.956056527,85.4932880258,84.7492536301,86.0736050261,86.0851713044,..,..
Grenada,GRD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,112883317,199420878.4,637672103.3,601161099.1,622125784.3,561492097.2,554451757.1,525463057.5,658538747.6,725553605.6,670046333,..
Grenada,GRD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,4.32573253138075,6.0332787856489,4.27288840407532,5.1505355979771,9.71407315746721,10.0859910152594,8.77838167262715,7.96813338263231,11.2491160653394,12.5945408783901,6.2115365766092,..
Grenada,GRD,Net migration,SM.POP.NETM,-1998,-586,-190,-190,-190,-190,-190,-190,0,-85,-200,-200
Grenada,GRD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,17974073.41,24233333.3333333,40912702.4655556,43354715.4222222,45070131.1048148,47272753.03,47993599.7945034,63365362.2953786,70430714.6678333,62096090.6633518,70247937.037037,81755675.5555556
Grenada,GRD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,12874074.0740741,57489395.5781315,83736824.3611111,154268835.19,109416203.750801,153278369.778148,185990696.386519,208615795.721605,141277504.944757,152223567.1965,156234559.259259,163816991.111111
Grenada,GRD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,13800000.1907349,16870000.8392334,39709999.0844727,24100000.3814697,8579999.92370605,5840000.15258789,31739999.7711182,14680000.3051758,69599998.4741211,68139999.3896484,-93639999.3896484,..
Guam,GUM,"Population, total",SP.POP.TOTL,138263,160188,167543,167978,168346,168606,168678,168624,169231,170534,171774,172952
Guam,GUM,Population growth (annual %),SP.POP.GROW,1.82764135724416,1.12562122360417,0.292292129425125,0.259298371028445,0.218836685375473,0.154324682210868,0.0426939914692953,-0.0320187846270383,0.359326132872351,0.767004481277612,0.724496899820096,0.683444002088191
Guam,GUM,Surface area (sq. km),AG.SRF.TOTL.K2,540,540,540,540,540,540,540,540,540,540,..,..
Guam,GUM,Population density (people per sq. km of land area),EN.POP.DNST,256.042592592593,296.644444444444,310.264814814815,311.07037037037,311.751851851852,312.233333333333,312.366666666667,312.266666666667,313.390740740741,315.803703703704,..,..
Guam,GUM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.473,74.417,76.749,76.616,76.877,77.155,77.439,77.717,76.612,76.656,78.33,..
Guam,GUM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.048,3.007,2.943,2.922,2.952,2.805,2.671,2.623,2.593,2.569,2.55,..
Guam,GUM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,77.904,68.765,46.792,41.341,39.912,39.036,36.168,35.43,35.357,35.305,33.869,..
Guam,GUM,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Forest area (sq. km),AG.LND.FRST.K2,240,240,248,250,280,280,280,280,280,280,..,..
Guam,GUM,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,0.0694251938612372,0.071134098908744,0.071134098908744,0.0711340795628722,0.0255943672763786,0.032084829131214,0.032084829131214,..
Guam,GUM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Urban population growth (annual %),SP.URB.GROW,1.60112622321406,1.32186821669843,0.382421749961497,0.348853334023769,0.306841287024032,0.24078869894743,0.128309060887132,0.0512775628129774,0.442892620907426,0.847856630660284,0.804614406204987,0.762352213531873
Guam,GUM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,..,..,5610000000,5799000000,5901000000,6013000000,6051000000,6355000000,5916000000,6234000000,6910000000,..
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,1.79305192379529,0.825688073394488,0.18198362147406,0.890099909173486,-0.828231904933389,2.52360203340596,-10.5188595714539,2.0581832574708,5.09986426216793,..
Guam,GUM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,2.07782277044168,2.52246816503092,1.57407577083902,0.998991461381451,1.47239079307833,2.43881496389949,4.03539008928644,3.25017571972322,5.46517905025054,..
Guam,GUM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,18.8413547237077,18.0720813933437,18.9628876461617,18.9755529685681,19.2530160304082,22.2501966955153,6.40635564570656,3.09592556945781,7.88712011577424,..
Guam,GUM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,59.5187165775401,53.26780479393,51.4489069649212,50.291036088475,53.7101305569327,55.8143194335169,57.2684246112238,58.7423804940648,63.9797395079595,..
Guam,GUM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
